anoCompra	cnpj	dataPublicacaoPncp	numero_controle_pncp	sequencialCompra	sequencialDocumento	statusAtivo	tipoDocumentoDescricao	tipoDocumentoId	tipoDocumentoNome	titulo	uri	url
2024	45709920000111	2024-10-15T10:53:42	45709920000111-1-004015/2024	4015	1	True	Edital	2	Edital	"""s3938.pdf"""	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4015/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4015/arquivos/1
2024	10695891000100	2024-10-15T10:53:32	10695891000100-1-000110/2024	110	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Aviso de contratacao direta	https://pncp.gov.br/pncp-api/v1/orgaos/10695891000100/compras/2024/110/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10695891000100/compras/2024/110/arquivos/1
2024	18675983000121	2024-10-15T10:53:37	18675983000121-1-000252/2024	252	1	True	Edital	2	Edital	edital_276_2024_5548_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18675983000121/compras/2024/252/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18675983000121/compras/2024/252/arquivos/1
2024	45709920000111	2024-10-15T10:53:29	45709920000111-1-004014/2024	4014	1	True	Edital	2	Edital	"""s3937.pdf"""	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4014/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4014/arquivos/1
2024	44544690000115	2024-10-15T10:53:16	44544690000115-1-000131/2024	131	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AVISO DE DISPENSA DE LICITACAO	https://pncp.gov.br/pncp-api/v1/orgaos/44544690000115/compras/2024/131/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/44544690000115/compras/2024/131/arquivos/1
2024	44544690000115	2024-10-15T10:53:46	44544690000115-1-000131/2024	131	2	True	Termo de Referência	4	Termo de Referência	TERMO DE REFERENCIA	https://pncp.gov.br/pncp-api/v1/orgaos/44544690000115/compras/2024/131/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/44544690000115/compras/2024/131/arquivos/2
2024	20234423000183	2024-10-15T10:53:19	20234423000183-1-000017/2024	17	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	Ato que autoriza a Contratação Direta	https://pncp.gov.br/pncp-api/v1/orgaos/20234423000183/compras/2024/17/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/20234423000183/compras/2024/17/arquivos/1
2024	45709920000111	2024-10-15T10:53:16	45709920000111-1-004013/2024	4013	1	True	Edital	2	Edital	"""s3936.pdf"""	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4013/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4013/arquivos/1
2024	46377800000127	2024-10-15T10:53:13	46377800000127-1-003549/2024	3549	1	True	Outros Documentos	16	Outros Documentos	Contrato Ribco.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46377800000127/compras/2024/3549/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46377800000127/compras/2024/3549/arquivos/1
2024	46377800000127	2024-10-15T10:53:13	46377800000127-1-003549/2024	3549	2	True	Outros Documentos	16	Outros Documentos	91/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46377800000127/compras/2024/3549/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46377800000127/compras/2024/3549/arquivos/2
2024	45709920000111	2024-10-15T10:53:03	45709920000111-1-004012/2024	4012	1	True	Edital	2	Edital	"""s3935.pdf"""	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4012/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45709920000111/compras/2024/4012/arquivos/1
2024	7954480000179	2024-10-15T10:53:10	07954480000179-1-019327/2024	19327	1	True	Outros Documentos	16	Outros Documentos	MAPA ASSINADO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/07954480000179/compras/2024/19327/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/07954480000179/compras/2024/19327/arquivos/1
2024	33781055000135	2024-10-15T10:52:55	33781055000135-1-002104/2024	2104	1	True	Termo de Referência	4	Termo de Referência	Termo_de_Referencia.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/33781055000135/compras/2024/2104/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/33781055000135/compras/2024/2104/arquivos/1
2024	33781055000135	2024-10-15T10:52:56	33781055000135-1-002104/2024	2104	2	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	933/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/33781055000135/compras/2024/2104/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/33781055000135/compras/2024/2104/arquivos/2
2024	46596151000155	2024-06-27T10:14:47	46596151000155-1-000881/2024	881	1	True	Edital	2	Edital	EDITAL	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/1
2024	46596151000155	2024-10-15T10:52:31	46596151000155-1-000881/2024	881	2	True	Outros Documentos	16	Outros Documentos	Publicacao da Adjudicacao	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/2
2024	46596151000155	2024-10-15T10:52:36	46596151000155-1-000881/2024	881	3	True	Outros Documentos	16	Outros Documentos	Publicacao da Homologacao	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/46596151000155/compras/2024/881/arquivos/3
2024	394502000144	2024-10-15T10:52:40	00394502000144-1-013790/2024	13790	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Dispensa 90055 - Sal, Leite Condensado e Garfo Descartavel	https://pncp.gov.br/pncp-api/v1/orgaos/00394502000144/compras/2024/13790/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/00394502000144/compras/2024/13790/arquivos/2
2024	7605850000162	2024-10-15T10:52:43	07605850000162-1-000192/2024	192	1	True	Edital	2	Edital	EDITAL_PERP_14.0092024__AQUI._OPM__RTESES_PRTESES_E_MEIO_AUXILIARES	https://pncp.gov.br/pncp-api/v1/orgaos/07605850000162/compras/2024/192/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/07605850000162/compras/2024/192/arquivos/1
2024	7605850000162	2024-10-15T10:53:07	07605850000162-1-000192/2024	192	2	True	Outros Documentos	16	Outros Documentos	AVISO_PUBLICAO_CERTIDO__PREGO_ELETRNICO_N_14.0092024	https://pncp.gov.br/pncp-api/v1/orgaos/07605850000162/compras/2024/192/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/07605850000162/compras/2024/192/arquivos/2
2024	13786520000113	2024-10-15T10:52:40	13786520000113-1-000034/2024	34	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	1.AUTORIZAÇÃO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/13786520000113/compras/2024/34/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13786520000113/compras/2024/34/arquivos/1
2024	11435633000149	2024-09-19T09:26:04	11435633000149-1-000076/2024	76	1	True	Termo de Referência	4	Termo de Referência	TR  MANUTENCAO DE POCO TUBULAR ARTESIANO  2024 ASSINADO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/11435633000149/compras/2024/76/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/11435633000149/compras/2024/76/arquivos/1
2024	91551762000131	2024-10-15T10:52:32	91551762000131-1-000145/2024	145	1	True	Edital	2	Edital	EDITAL.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/91551762000131/compras/2024/145/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/91551762000131/compras/2024/145/arquivos/1
2024	18295311000190	2024-10-15T10:52:23	18295311000190-1-000161/2024	161	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	compras_18295311000190_CD-64_2024	https://pncp.gov.br/pncp-api/v1/orgaos/18295311000190/compras/2024/161/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18295311000190/compras/2024/161/arquivos/1
2024	21260443000191	2024-10-15T10:52:26	21260443000191-1-000084/2024	84	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	Autorização	https://pncp.gov.br/pncp-api/v1/orgaos/21260443000191/compras/2024/84/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/21260443000191/compras/2024/84/arquivos/1
2024	67172437000183	2024-10-15T10:52:19	67172437000183-1-001382/2024	1382	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	REQ 4874.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/67172437000183/compras/2024/1382/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/67172437000183/compras/2024/1382/arquivos/1
2024	67172437000183	2024-10-15T10:52:20	67172437000183-1-001382/2024	1382	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	EMP 4032 ped 3387 req 4874.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/67172437000183/compras/2024/1382/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/67172437000183/compras/2024/1382/arquivos/2
2024	394494010441	2024-10-15T10:52:20	00394494010441-1-000616/2024	616	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AC11_2024	https://pncp.gov.br/pncp-api/v1/orgaos/00394494010441/compras/2024/616/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394494010441/compras/2024/616/arquivos/1
2024	46200846000176	2024-10-15T10:52:05	46200846000176-1-006840/2024	6840	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	"""quadro_resumo_s17436.pdf"""	https://pncp.gov.br/pncp-api/v1/orgaos/46200846000176/compras/2024/6840/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46200846000176/compras/2024/6840/arquivos/1
2024	76205806000188	2024-10-15T10:51:58	76205806000188-1-000236/2024	236	1	True	Edital	2	Edital	Aquisicao de formas para docinhos caixa de papelao embalagem plastica redonda	https://pncp.gov.br/pncp-api/v1/orgaos/76205806000188/compras/2024/236/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/76205806000188/compras/2024/236/arquivos/1
2024	52156114000129	2024-10-15T10:51:52	52156114000129-1-000059/2024	59	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Dispensa Licitacao P 366 2024	https://pncp.gov.br/pncp-api/v1/orgaos/52156114000129/compras/2024/59/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/52156114000129/compras/2024/59/arquivos/1
2024	52156114000129	2024-10-15T10:52:27	52156114000129-1-000059/2024	59	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Resultado Dispensa Licitacao P 366 2024	https://pncp.gov.br/pncp-api/v1/orgaos/52156114000129/compras/2024/59/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/52156114000129/compras/2024/59/arquivos/2
2024	13715891000104	2024-10-15T10:51:50	13715891000104-1-000425/2024	425	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	INEXIGIBILIDADE DE LICITACAO	https://pncp.gov.br/pncp-api/v1/orgaos/13715891000104/compras/2024/425/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13715891000104/compras/2024/425/arquivos/1
2024	9356616000174	2024-09-23T14:26:07	09356616000174-1-000008/2024	8	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AVISO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/1
2024	9356616000174	2024-09-23T14:26:08	09356616000174-1-000008/2024	8	2	True	Termo de Referência	4	Termo de Referência	TERMO DE REFERENCIA.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/2
2024	9356616000174	2024-09-23T14:26:08	09356616000174-1-000008/2024	8	3	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	E.T.P.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/3
2024	9356616000174	2024-09-23T14:26:08	09356616000174-1-000008/2024	8	4	True	DFD	10	DFD	D.O.D .pdf	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/4
2024	9356616000174	2024-09-23T14:26:09	09356616000174-1-000008/2024	8	5	True	Outros Documentos	16	Outros Documentos	PARECER JURIDICO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/09356616000174/compras/2024/8/arquivos/5
2024	2385669000174	2024-10-15T10:51:36	02385669000174-1-001766/2024	1766	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	EXTRATO_DE_INEXIGIBILIDADE_DE_LICITAO__RCC_10115947__BIORAD__Assinado	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/1
2024	2385669000174	2024-10-15T10:52:44	02385669000174-1-001766/2024	1766	2	True	Outros Documentos	16	Outros Documentos	EXTRATO_DE_INEXIGIBILIDADE_DE_LICITAO__RCC_10115947__MERCK__Assinado	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/2
2024	2385669000174	2024-10-15T10:52:54	02385669000174-1-001766/2024	1766	3	True	Outros Documentos	16	Outros Documentos	EXTRATO_DE_INEXIGIBILIDADE_DE_LICITAO__RCC_10115947__FASTBIO__Assinado	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/3
2024	2385669000174	2024-10-15T10:52:58	02385669000174-1-001766/2024	1766	4	True	Outros Documentos	16	Outros Documentos	EXTRATO_DE_INEXIGIBILIDADE_DE_LICITAO__RCC_10115947_LIFE_TECH__Assinado	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1766/arquivos/4
2024	13937065000100	2024-10-15T10:51:17	13937065000100-1-006485/2024	6485	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	arquivo.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/13937065000100/compras/2024/6485/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13937065000100/compras/2024/6485/arquivos/1
2024	2984963000100	2024-10-03T15:36:01	02984963000100-1-000002/2024	2	1	True	Edital	2	Edital	110694_editais_1727975885.zip	https://pncp.gov.br/pncp-api/v1/orgaos/02984963000100/compras/2024/2/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/02984963000100/compras/2024/2/arquivos/1
2024	39563911000162	2024-10-15T10:51:02	39563911000162-1-000171/2024	171	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	DISPENSA 90051-24	https://pncp.gov.br/pncp-api/v1/orgaos/39563911000162/compras/2024/171/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/39563911000162/compras/2024/171/arquivos/1
2024	46522942000130	2024-10-15T10:49:33	46522942000130-1-000500/2024	500	1	True	Outros Documentos	16	Outros Documentos	compra	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/1
2024	46522942000130	2024-10-15T10:49:37	46522942000130-1-000500/2024	500	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	TR - PA 15125_24.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/2
2024	46522942000130	2024-10-15T10:50:48	46522942000130-1-000500/2024	500	3	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	Publicacao Ed 021-24 - 05-10-24_Resultado de Licitacao.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/46522942000130/compras/2024/500/arquivos/3
2024	18116129000125	2024-10-15T10:50:56	18116129000125-1-000026/2024	26	1	True	Edital	2	Edital	EDITAL_PROCESSO_058.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18116129000125/compras/2024/26/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18116129000125/compras/2024/26/arquivos/1
2024	83021840000168	2024-10-15T10:50:54	83021840000168-1-000133/2024	133	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	edital_102_2024_2106_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/83021840000168/compras/2024/133/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/83021840000168/compras/2024/133/arquivos/1
2024	2385669000174	2024-10-07T16:32:11	02385669000174-1-001725/2024	1725	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	Solicitao_de_proposta_10117053_FUNIL	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1725/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/02385669000174/compras/2024/1725/arquivos/1
2024	18116129000125	2024-10-15T10:50:46	18116129000125-1-000025/2024	25	1	True	Edital	2	Edital	EDITAL_PROCESSO_057.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18116129000125/compras/2024/25/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18116129000125/compras/2024/25/arquivos/1
2024	18303222000149	2024-10-15T10:50:46	18303222000149-1-000071/2024	71	1	True	Edital	2	Edital	edital_PL_0068_2024_PE_0024_2024_39252_RP__D_741_Material_de_Laboratorio.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18303222000149/compras/2024/71/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18303222000149/compras/2024/71/arquivos/1
2024	45739083000173	2024-10-15T10:50:35	45739083000173-1-001635/2024	1635	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	PNCP	https://pncp.gov.br/pncp-api/v1/orgaos/45739083000173/compras/2024/1635/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45739083000173/compras/2024/1635/arquivos/1
2024	87612826000190	2024-10-15T10:50:30	87612826000190-1-000708/2024	708	1	True	Edital	2	Edital	Itens-e-valor-de-referencia	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/1
2024	87612826000190	2024-10-15T10:50:31	87612826000190-1-000708/2024	708	2	True	Edital	2	Edital	Edital-de-abertura	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/2
2024	87612826000190	2024-10-15T10:50:31	87612826000190-1-000708/2024	708	3	True	Edital	2	Edital	Modelo-de-proposta	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/3
2024	87612826000190	2024-10-15T10:50:31	87612826000190-1-000708/2024	708	4	True	Outros Documentos	16	Outros Documentos	Aviso-de-publicacao	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/4
2024	87612826000190	2024-10-15T10:50:31	87612826000190-1-000708/2024	708	5	True	Outros Documentos	16	Outros Documentos	Aviso-de-publicacao	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/5
2024	87612826000190	2024-10-15T10:50:31	87612826000190-1-000708/2024	708	6	True	Projeto Básico	6	Projeto Básico	Projeto	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/6	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/6
2024	87612826000190	2024-10-15T10:50:32	87612826000190-1-000708/2024	708	7	True	Outros Documentos	16	Outros Documentos	Memorial	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/7	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/7
2024	87612826000190	2024-10-15T10:50:32	87612826000190-1-000708/2024	708	8	True	Outros Documentos	16	Outros Documentos	Orcamento	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/8	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/8
2024	87612826000190	2024-10-15T10:50:32	87612826000190-1-000708/2024	708	9	True	Outros Documentos	16	Outros Documentos	Cronograma	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/9	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/9
2024	87612826000190	2024-10-15T10:50:32	87612826000190-1-000708/2024	708	10	True	Outros Documentos	16	Outros Documentos	BDI	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/10	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/10
2024	87612826000190	2024-10-15T10:50:32	87612826000190-1-000708/2024	708	11	True	Outros Documentos	16	Outros Documentos	Encargos-sociais	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/11	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/11
2024	87612826000190	2024-10-15T10:50:33	87612826000190-1-000708/2024	708	12	True	Outros Documentos	16	Outros Documentos	ART	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/12	https://pncp.gov.br/pncp-api/v1/orgaos/87612826000190/compras/2024/708/arquivos/12
2024	46374500000194	2024-10-15T10:50:32	46374500000194-1-008220/2024	8220	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AC9_2024 (1)	https://pncp.gov.br/pncp-api/v1/orgaos/46374500000194/compras/2024/8220/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46374500000194/compras/2024/8220/arquivos/1
2024	93859817000109	2024-10-15T10:50:33	93859817000109-1-000032/2024	32	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	ANEXO---TERMO-DE-REFERENCIA-15/10/2024-10:42:13	https://pncp.gov.br/pncp-api/v1/orgaos/93859817000109/compras/2024/32/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/93859817000109/compras/2024/32/arquivos/1
2024	93859817000109	2024-10-15T10:50:33	93859817000109-1-000032/2024	32	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	TERMO-DE-DISPENSA-DE-LICITACAO-Nº-0985/2024	https://pncp.gov.br/pncp-api/v1/orgaos/93859817000109/compras/2024/32/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/93859817000109/compras/2024/32/arquivos/2
2024	87958658000199	2024-10-15T10:50:28	87958658000199-1-000944/2024	944	1	True	Edital	2	Edital	Edital_PE_9249_2024	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/1
2024	87958658000199	2024-10-15T10:50:29	87958658000199-1-000944/2024	944	2	True	Edital	2	Edital	Termo_de_Referencia	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/2
2024	87958658000199	2024-10-15T10:50:29	87958658000199-1-000944/2024	944	3	True	Outros Documentos	16	Outros Documentos	DOE_2024-10-15	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/3
2024	87958658000199	2024-10-15T10:50:30	87958658000199-1-000944/2024	944	4	True	Outros Documentos	16	Outros Documentos	CORREIO_15_10_24	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/4
2024	87958658000199	2024-10-15T10:50:30	87958658000199-1-000944/2024	944	5	True	Outros Documentos	16	Outros Documentos	24130000031118-PE-postos-vigilante-Tudo-Facil-SPGG-RMD---ZERADA	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/87958658000199/compras/2024/944/arquivos/5
2024	82951351000142	2024-10-15T10:50:28	82951351000142-1-000549/2024	549	1	True	Edital	2	Edital	Edital 0591-2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/1
2024	82951351000142	2024-10-15T10:50:29	82951351000142-1-000549/2024	549	2	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	ETP.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/2
2024	82951351000142	2024-10-15T10:50:29	82951351000142-1-000549/2024	549	3	True	Termo de Referência	4	Termo de Referência	Termo de Referência.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/82951351000142/compras/2024/549/arquivos/3
2024	87849923000109	2024-09-30T08:45:16	87849923000109-1-000318/2024	318	1	True	Edital	2	Edital	Edital-PE-79/2024-Boneco-Azulito	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/1
2024	87849923000109	2024-09-30T08:45:16	87849923000109-1-000318/2024	318	2	True	Outros Documentos	16	Outros Documentos	TR-do-PE-79/2024	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/2
2024	87849923000109	2024-10-14T16:50:27	87849923000109-1-000318/2024	318	3	True	Outros Documentos	16	Outros Documentos	Descritivo-do-Item-PE-79/24	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/87849923000109/compras/2024/318/arquivos/3
