aplicabilidadeMargemPreferenciaAdicional	aplicabilidadeMargemPreferenciaNormal	codigoRegistroImobiliario	criterioJulgamentoId	criterioJulgamentoNome	dataAtualizacao	dataInclusao	descricao	imagem	incentivoProdutivoBasico	itemCategoriaId	itemCategoriaNome	materialOuServico	materialOuServicoNome	ncmNbsCodigo	ncmNbsDescricao	numeroItem	numero_controle_pncp	orcamentoSigiloso	patrimonio	percentualMargemPreferenciaAdicional	percentualMargemPreferenciaNormal	quantidade	situacaoCompraItem	situacaoCompraItemNome	temResultado	tipoBeneficio	tipoBeneficioNome	unidadeMedida	valorTotal	valorUnitarioEstimado
False	False		7	Não se aplica	2024-02-02T14:29:18	2024-02-01T13:29:07	APOSTILA DO SISTEMA DE ENSINO APRENDE BRASIL - G5	0	False	3	Não se aplica	M	Material			7	17709197000135-1-000233/2024-000002	False				646.0	2	Homologado	True	5	Não se aplica	UNIDADE	154729.92	239.52
False	False		1	Menor preço	2024-02-02T13:31:44	2024-01-18T15:12:26	Contratação de empresa para organização e realização do CARNAVAL 2024, que terá, entre outras obrigações, a responsabilidade pela montagem de toda a estrutura necessária, a contratação de toda e qualquer mão de obra especializada, contratação de shows, sendo 01 de renome nacional e 05 artistas locais, conforme grade previamente estipulada, acompanhamento de blocos de arrastão, e ficará incumbida do pagamento das despesas geradas, e que tenha condições técnicas mínimas exigidas conforme especificado neste Edital e seus anexos	0	False	3	Não se aplica	S	Serviço			3855551	17709197000135-1-000233/2024-000001	False				1.0	2	Homologado	True	4	Sem benefício	UND	580900.0	580900.0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Sistema extrator	0	False	3	Não se aplica	M	Material			1	15126437000143-1-001694/2024-000009	True				10.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			2	15126437000143-1-001694/2024-000009	True				10.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			3	15126437000143-1-001694/2024-000009	True				10.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Sistema extrator	0	False	3	Não se aplica	M	Material			4	15126437000143-1-001694/2024-000009	True				15.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			5	15126437000143-1-001694/2024-000009	True				7.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			6	15126437000143-1-001694/2024-000009	True				7.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			7	15126437000143-1-001694/2024-000009	True				7.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			8	15126437000143-1-001694/2024-000009	True				10.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Balão dilatação	0	False	3	Não se aplica	M	Material			9	15126437000143-1-001694/2024-000009	True				10.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Bocal	0	False	3	Não se aplica	M	Material			10	15126437000143-1-001694/2024-000009	True				30.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Bocal	0	False	3	Não se aplica	M	Material			11	15126437000143-1-001694/2024-000009	True				30.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Conjunto drenagem	0	False	3	Não se aplica	M	Material			12	15126437000143-1-001694/2024-000009	True				15.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Conjunto drenagem	0	False	3	Não se aplica	M	Material			13	15126437000143-1-001694/2024-000009	True				15.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Capa protetora	0	False	3	Não se aplica	M	Material			14	15126437000143-1-001694/2024-000009	True				30.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Agulha Escleroterapia Via Endoscópica	0	False	3	Não se aplica	M	Material			15	15126437000143-1-001694/2024-000009	True				40.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Clipador	0	False	3	Não se aplica	M	Material			16	15126437000143-1-001694/2024-000009	True				30.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Frasco coletor	0	False	3	Não se aplica	M	Material			17	15126437000143-1-001694/2024-000009	True				30.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-22T09:00:04	2024-01-09T07:02:16	Dilatador	0	False	3	Não se aplica	M	Material			18	15126437000143-1-001694/2024-000009	True				25.0	4	Deserto	False	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-22T09:00:04	2024-01-09T07:02:16	Eletrodo Bisturi Elétrico	0	False	3	Não se aplica	M	Material			19	15126437000143-1-001694/2024-000009	True				20.0	4	Deserto	False	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-01-09T07:02:16	2024-01-09T07:02:16	Fio guia	0	False	3	Não se aplica	M	Material			20	15126437000143-1-001694/2024-000009	True				20.0	1	Em andamento	True	5	Não se aplica	Unidade	0	0
False	False		1	Menor preço	2024-03-05T11:19:42	2024-03-05T11:17:44	ASSENTO SANITÁRIO	0	False	3	Não se aplica	M	Material			1	46585964000140-1-000263/2024-000006	False				60.0	2	Homologado	True	5	Não se aplica	UNIDADE	2381.4	39.69
False	False		1	Menor preço	2024-03-05T10:44:38	2024-03-05T10:44:12	Certificado Digital	0	False	3	Não se aplica	M	Material			1	46585964000140-1-000263/2024-000005	False				1.0	2	Homologado	True	5	Não se aplica	UNIDADE	143.91	143.91
False	False		7	Não se aplica	2024-02-26T14:52:33	2024-02-07T12:04:24	CARNAVAL - Contratação, por inexigibilidade, com base na Lei 14.133/2021, de show artístico da Dupla LEONARDO DE FREITAS E FABIANO, através do representante LEONARDO DE FREITAS E FABIANO PRODUÇÕES LTDA, inscrito no CNPJ 44.316.995/0001-70, para apresentação no Espaço Comunitário Dr. José Braz de Azevedo, no dia 11/02/2024, no Carnaval 2024, conforme condições preestabelecidas no termo de referência anexo ao processo.	0	False	3	Não se aplica	S	Serviço			1	17709197000135-1-000202/2024-000006	False				1.0	2	Homologado	True	5	Não se aplica	UNIDADE	30000.0	30000.0
False	False		1	Menor preço	2024-03-04T15:41:39	2024-03-04T15:41:25	SERVIÇO DE HOSPEDAGEM DE E-MAILS CORPORATIVOS, BACKUP EM NUVEM E UTILIZAÇÃO ONLINE DE PROGRAMAS DE ESCRITORIO, INCLUINDO EDITORES DE TEXTO, PLANILHAS ELETRONICAS E APLICATIVOS DE APRESENTAÇÃO.	0	False	3	Não se aplica	S	Serviço			1	46585964000140-1-000263/2024-000003	False				12.0	2	Homologado	True	5	Não se aplica	MES	34322.08	2860.1733
False	False		7	Não se aplica	2024-02-20T17:46:49	2024-02-07T12:01:30	CARNAVAL - Contratação, por inexigibilidade, com base na Lei 14.133/2021, de show artístico do grupo DI PROPÓSITO, através do representante MTO + ENTRETERIMENTO LTDA - ME, inscrito no CNPJ 22.618.220/0001-16, para apresentação no Espaço Comunitário Dr. José Braz de Azevedo, no dia 10/02/2024, no Carnaval 2024, conforme condições preestabelecidas no termo de referência anexo ao processo.	0	False	3	Não se aplica	S	Serviço			1	17709197000135-1-000202/2024-000005	False				1.0	2	Homologado	True	5	Não se aplica	UNIDADE	220000.0	220000.0
False	False		7	Não se aplica	2024-02-09T08:20:38	2024-02-09T08:20:38	SHOW MUSICAL DA BANDA CANTO LIVRE PARA APRESENTAÇÃO DURANTE O EVENTO ''FORTUNA FOLIA 2024'', A REALIZAR-SE NA PRAÇA CENTRAL DE FORTUNA DE MINAS COM DURAÇÃO MÍNIMA DE 03 (TRÊS) HORAS CADA SHOW.	0	False	3	Não se aplica	M	Material			1	18116145000118-1-000070/2024-000004	False				4.0	1	Em andamento	True	4	Sem benefício	PRESTAÇAO DE SERVIÇO	73333.3332	18333.3333
False	False		1	Menor preço	2024-01-30T15:30:51	2024-01-08T14:57:01	Fio Guia	0	False	3	Não se aplica	M	Material			1	15126437000143-1-001694/2024-000008	False				28.0	4	Deserto	False	1	Participação exclusiva para ME/EPP	Unidade 	0.0	0.0
False	False		7	Não se aplica	2024-02-26T14:40:39	2024-02-07T11:55:21	CAPACITAÇÃO DE SERVIDORES  - Contratação de Serviço de capacitação modalidade EAD, 100% ao vivo, gestão SUS para Administração Municipal, financiamento da saúde, planejamento e programação do custeio, para os servidores da Secretaria municipal de Saúde, conforme condições e exigências estabelecidas no termo de referência	0	False	3	Não se aplica	S	Serviço			1	17709197000135-1-000202/2024-000004	False				1.0	2	Homologado	True	5	Não se aplica	UNIDADE	900.0	900.0
False	False		1	Menor preço	2024-03-25T14:45:28	2024-03-05T15:22:45	AÇÚCAR CRISTAL AÇÚCAR; OBTIDO DA CANA DE AÇÚCAR, CRISTAL; COM ASPECTO, COR, CHEIRO PRÓPRIO E SABOR DOCE; COM TEOR DE SACAROSE MÍNIMO DE 99,3% P/P, ADMITINDO UMIDADE MÁXIMA DE 0,3%P/P; SEM FERMENTAÇÃO, ISENTO DE SUJIDADES, PARASITAS, MATERIAIS TERROSOS E DETRITOS ANIMAIS OU VEGETAIS; EMBALAGEM: PLÁSTICO ATÓXICO, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A RESOLUÇÃO 271 DE 22/09/2005 E SUAS ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E ESPECÍFICAS NO RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO. EMBALAGEM DE 5 KG. VALIDADE MÍNIMA DE 12 (DOZE) MESES, A CONTAR DA DATA DE ENTREGA.	0	False	3	Não se aplica	M	Material			3948560	13758842000159-1-000017/2024-000001	False				9000.0	2	Homologado	True	4	Sem benefício	Quilogramas	41400.0	4.6
False	False		1	Menor preço	2024-03-25T14:45:31	2024-03-05T15:22:45	ALMÔNDEGAS DE CARNE BOVINA CONGELADAS ALMÔNDEGA; DE CARNE BOVINA MOÍDA; PROTEÍNA VEGETAL; FARINHA DE ROSCA; CONDIMENTOS E SEM PIMENTA; AUSÊNCIA DE FRAGMENTOS DE OSSOS, PELES; CARTILAGENS, INTESTINOS, NERVOS; PESANDO APROXIMADAMENTE, 25G POR UNIDADE; CONGELADA; COM ASPECTO, COR, CHEIRO E SABOR PRÓPRIO; LIVRE DE SUJIDADES, LARVAS E PARASITAS; EMBALADO EM SACOS DE POLIETILENO, PESANDO ATÉ 02 KG; ACONDICIONADA EM CAIXA DE PAPELÃO REFORÇADA; RÓTULO CONTENDO DATA DE FABRICAÇÃO/VALIDADE/PESO/CARIMBO DO SIF/DIPOA; E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A INST. NORMATIVA Nº 20 DE 31/07/2000 (MAPA) E PORTARIA Nº 1004, DE 11/12/1998, SVS/MS.  	0	False	3	Não se aplica	M	Material			3948561	13758842000159-1-000017/2024-000001	False				2000.0	2	Homologado	True	4	Sem benefício	Unidades	50780.0	25.39
False	False		1	Menor preço	2024-03-25T14:45:33	2024-03-05T15:22:45	AMIDO DE MILHO SABOR CHOCOLATE; PRODUTO AMILÁCEO EXTRAÍDO DO MILHO; COM ASPECTO COR, CHEIRO E SABOR PRÓPRIOS; COM UMIDADE MÁXIMA DE 14% POR PESO; ISENTO DE SUJIDADES, PARASITAS E LARVAS; VALIDADE MÍNIMA DE 10 MESES A CONTAR DA ENTREGA, ACONDICIONADO EM EMBALAGEM PRIMÁRIA PLÁSTICA DE 500 GRAMAS, FLEXÍVEL, TERMOS SELADA, REEMBALADO EM CAIXA DE PAPELÃO REFORÇADO, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A RESOLUÇÃO RDC Nº 263 DE 22/09/2005 ANVISA E ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO.	0	False	3	Não se aplica	M	Material			3948562	13758842000159-1-000017/2024-000001	False				700.0	2	Homologado	True	4	Sem benefício	Pacotes	9100.0	13.0
False	False		1	Menor preço	2024-03-25T14:45:36	2024-03-05T15:22:45	AMIDO DE MILHO SABOR TRADICIONAL; PRODUTO AMILÁCEO EXTRAÍDO DO MILHO; COM ASPECTO COR, CHEIRO E SABOR PRÓPRIOS; COM UMIDADE MÁXIMA DE 14% POR PESO; ISENTO DE SUJIDADES, PARASITAS E LARVAS; VALIDADE MÍNIMA DE 10 MESES A CONTAR DA ENTREGA, ACONDICIONADO EM EMBALAGEM PRIMÁRIA PLÁSTICA DE 500 GRAMAS, FLEXÍVEL, TERMOS SELADA, REEMBALADO EM CAIXA DE PAPELÃO REFORÇADO, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A RESOLUÇÃO RDC Nº 263 DE 22/09/2005 ANVISA E ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO.	0	False	3	Não se aplica	M	Material			3948563	13758842000159-1-000017/2024-000001	False				700.0	2	Homologado	True	4	Sem benefício	Pacotes	7700.0	11.0
False	False		1	Menor preço	2024-03-25T14:45:38	2024-03-05T15:22:45	AMIDO DE MILHO TIPO MAISENA; PRODUTO AMILÁCEO EXTRAÍDO DO MILHO; COM ASPECTO COR, CHEIRO E SABOR PRÓPRIOS; COM UMIDADE MÁXIMA DE 14% POR PESO; ISENTO DE SUJIDADES, PARASITAS E LARVAS; VALIDADE MÍNIMA DE 10 MESES A CONTAR DA ENTREGA, ACONDICIONADO EM EMBALAGEM PRIMÁRIA PLÁSTICA DE 500 GRAMAS, FLEXÍVEL, TERMOS SELADA, REEMBALADO EM CAIXA DE PAPELÃO REFORÇADO, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A RESOLUÇÃO RDC Nº 263 DE 22/09/2005 ANVISA E ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO.	0	False	3	Não se aplica	M	Material			3948564	13758842000159-1-000017/2024-000001	False				2700.0	2	Homologado	True	4	Sem benefício	Pacotes	16281.0	6.03
False	False		1	Menor preço	2024-03-25T14:45:41	2024-03-05T15:22:45	APRESUNTADO; COZIDO, OBTIDO DE PERNIL OU OUTRA PARTE DO SUÍNO SADIO, COM ASPECTO, COR, CHEIRO E SABOR PRÓPRIOS, ISENTO DE SUJIDADES, PARASITAS E LARVAS, ACONDICIONADO EM SACO PLÁSTICO TRANSPARENTE, ATÓXICO, COM VALIDADE MÍNIMA DE 2 MESES A CONTAR DA DATA DE ENTREGA, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A NTA-8(DECRETO12486,DE 20/10/78).(4997-2-UF 003)	0	False	3	Não se aplica	M	Material			3948565	13758842000159-1-000017/2024-000001	False				500.0	2	Homologado	True	4	Sem benefício	Quilogramas	12245.0	24.49
False	False		1	Menor preço	2024-03-25T14:45:44	2024-03-05T15:22:45	ARROZ TIPO 1; ARROZ BENEFICIADO POLIDO; TIPO 1; LONGO E FINO; GRÃOS INTEIROS; COM TEOR DE UMIDADE MÁXIMA DE 15%; ISENTO DE SUJIDADES E MATERIAIS ESTRANHOS; ACONDICIONADO EM SACO PLÁSTICO ATÓXICO, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A INSTRUÇÃO NORMATIVA Nº 06, DE 16/02/2009 E SUAS ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E ESPECÍFICAS NO RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO. EMBALAGEM DE 1 KG.	0	False	3	Não se aplica	M	Material			3948566	13758842000159-1-000017/2024-000001	False				3000.0	2	Homologado	True	4	Sem benefício	Quilogramas	16830.0	5.61
False	False		1	Menor preço	2024-03-25T14:45:46	2024-03-05T15:22:45	ARROZ PARBOILIZADO; BENEFICIADO, LONGO, FINO, TIPO 1, PACOTE COM 1 KG, PROCEDÊNCIA NACIONAL, ISENTO DE MOFO, ODORES ESTRANHOS E SUBSTÂNCIAS NOCIVAS, EMBALAGENS PLÁSTICA TRANSPARENTE, PRAZO MÍNIMO DE VALIDADE DE 06 MESES A PARTIR DA DATA DA ENTREGA.	0	False	3	Não se aplica	M	Material			3948567	13758842000159-1-000017/2024-000001	False				7000.0	2	Homologado	True	4	Sem benefício	Quilogramas	51590.0	7.37
False	False		1	Menor preço	2024-03-25T14:45:49	2024-03-05T15:22:45	ATUM RALADO EM ÓLEO LATA DE 170G; DE BOA QUALIDADE, EM EMBALAGEM ÍNTEGRA, ROTULADA, COM PRAZO DE VALIDADE DE NO MÍNIMO 30 DIAS A PARTIR DO RECEBIMENTO	0	False	3	Não se aplica	M	Material			3948568	13758842000159-1-000017/2024-000001	False				2000.0	2	Homologado	True	4	Sem benefício	Unidades	22800.0	11.4
False	False		1	Menor preço	2024-03-25T14:45:52	2024-03-05T15:22:45	AVEIA EM FLOCOS FINOS AVEIA; INSTANTÂNEA; EM FLOCOS FINOS; ISENTA DE SUJIDADES, PARASITAS E LARVAS; ADMITINDO UMIDADE MÁXIMA DE 15% POR PESO; COM VALIDADE MÍNIMA DE 10 MESES A CONTAR DA ENTREGA, E SUAS CONDIÇÕES DEVERÃO ESTAR DE ACORDO COM A RESOLUÇÃO RDC Nº 263 DE 22/09/2005 ANVISA E ALTERAÇÕES POSTERIORES. DEVE ATENDER ÀS NORMAS DE ROTULAGEM GERAL, NUTRICIONAL E ESPECIFICAÇÕES NO RESPECTIVO REGULAMENTO TÉCNICO, QUANDO FOR O CASO. EMBALAGEM DE 200 GRAMAS.	0	False	3	Não se aplica	M	Material			3948569	13758842000159-1-000017/2024-000001	False				700.0	2	Homologado	True	4	Sem benefício	Unidades	9842.0	14.06
False	False		1	Menor preço	2024-03-25T14:45:54	2024-03-05T15:22:45	AZEITE DE OLIVA EXTRA VIRGEM; COM ACIDEZ MENOR QUE 0,5%, PRENSADO A FRIO, FABRICADO A PARTIR DE MATÉRIA PRIMA DE QUALIDADE, APRESENTANDO COR, AROMA E CARACTERÍSTICAS COMUNS AO PRODUTO, EM EMBALAGEM DE VIDRO, CONTEÚDO DE 500M1, CONTENDO NOME E ENDEREÇO DO FABRICANTE, LOTE, INFORMAÇÃO NUTRICIONAL, DATA DE FABRICAÇÃO E DE VALIDADE, SEM GLÚTEN. ENVASADO NA ORIGEM, NÃO É PERMITIDA A PRESENÇA DE OUTROS ÓLEOS NA SUA COMPOSIÇÃO.	0	False	3	Não se aplica	M	Material			3948570	13758842000159-1-000017/2024-000001	False				1000.0	2	Homologado	True	4	Sem benefício	Unidades	42000.0	42.0
False	False		1	Menor preço	2024-03-25T14:45:58	2024-03-05T15:22:45	AZEITONA 200G;VERDE COM CAROÇO EM CONSERVA, CONTENDO AINDA REGISTRO DA DATA DE FABRICAÇÃO, PESO E DATA DE VALIDADE ESTAMPADAS NA EMBALAGEM.	0	False	3	Não se aplica	M	Material			3948571	13758842000159-1-000017/2024-000001	False				2000.0	2	Homologado	True	4	Sem benefício	Unidades	35440.0	17.72
False	False		1	Menor preço	2024-03-25T14:46:00	2024-03-05T15:22:45	BACON SUÍNO CARNE DEFUMADA; CARNE DEFUMADA TIPO CORTE: TOUCINHO (BACON) , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) , TIPO ANIMAL: SUÍNA , APRESENTAÇÃO: EM MANTAS	0	False	3	Não se aplica	M	Material			3948572	13758842000159-1-000017/2024-000001	False				1000.0	2	Homologado	True	4	Sem benefício	Quilogramas	41200.0	41.2
False	False		1	Menor preço	2024-03-25T14:46:03	2024-03-05T15:22:45	CAFÉ EM PÓ; TORRADO E MOÍDO PÓ DE CAFÉ ESPECIAL, ARÁBICA, TORRADO E MOÍDO; TIPO TRADICIONAL, EM EMBALAGEM DE 500G, DEVENDO CONTER ATÉ 30% DE GRÃOS CONILLON; ISENTO DE GRÃOS PRETOS, VERDES OU FERMENTADOS. PÓ HOMOGÊNEO; AROMA E SABOR CARACTERÍSTICO DE REGULAR A INTENSO; BEBIDA MOLE À RIO, CONTENDO IMPUREZAS MÁXIMAS DE 1%; OUTROS E UMIDADE ATÉ 5%;	0	False	3	Não se aplica	M	Material			3948573	13758842000159-1-000017/2024-000001	False				4000.0	2	Homologado	True	4	Sem benefício	Pacotes	55600.0	13.9
False	False		1	Menor preço	2024-03-25T14:46:05	2024-03-05T15:22:45	CANELA EM PÓ; ACONDICIONADA EM EMBALAGEM DE POLIETILENO ATÓXICO TRANSPARENTE, APROXIMADAMENTE 30G, COM IDENTIFICAÇÃO NA EMBALAGEM (RÓTULO) DOS INGREDIENTES, PESO, FORNECEDOR, DATA DE FABRICAÇÃO E VALIDADE. ISENTO DE SUJIDADES, PARASITAS, LARVAS E MATERIAL ESTRANHO. VALIDADE MÍNIMA DE 06 (SEIS) MESES A CONTAR DA DATA DE ENTREGA.	0	False	3	Não se aplica	M	Material			3948574	13758842000159-1-000017/2024-000001	False				400.0	2	Homologado	True	4	Sem benefício	Unidades	2000.0	5.0
False	False		1	Menor preço	2024-03-25T14:46:08	2024-03-05T15:22:45	CANJIQUINHA DE MILHO;, TIPO 01, EMBALADOS EM PACOTES DE 200 GRAMAS CADA. PREPARAÇÃO PRÉ PRONTA. DEVE SER FABRICADA COM PRODUTOS DE PRIMEIRA QUALIDADE, ISENTOS DE MATÉRIA TERROSA, PARASITOS E EM PERFEITO ESTADO DE CONSERVAÇÃO. SERÃO REJEITADOS OS QUE APRESENTEM ODOR OXIDADO E/OU DE MOFO. PRAZO MÍNIMO DE VALIDADE 06 MESES.	0	False	3	Não se aplica	M	Material			3948575	13758842000159-1-000017/2024-000001	False				50.0	2	Homologado	True	4	Sem benefício	Quilogramas	843.0	16.86
False	False		1	Menor preço	2024-03-25T14:46:10	2024-03-05T15:22:45	CARNE BOVINA TIPO CHÃ DE DENTRO; CARNE BOVINA TIPO CHÃ DE DENTRO, DE BOA QUALIDADE, DE CONSISTÊNCIA FIRME, COM COR, CHEIRO E SABOR PRÓPRIOS, ISENTO DE SUJIDADES, PARASITAS E MATERIAIS ESTRANHOS, EMBALADA À VÁCUO, EM SACOS PLÁSTICOS TRANSPARENTES E ATÓXICOS, LIMPOS, NÃO VIOLADOS, RESISTENTES, QUE GARANTAM A INTEGRIDADE DO PRODUTO ATÉ O MOMENTO DO CONSUMO, CONTENDO 1KG (TIPO ISCA OU BIFE). A EMBALAGEM DEVERÁ CONTER EXTERNAMENTE OS DADOS DE IDENTIFICAÇÃO E PROCEDÊNCIA, INFORMAÇÃO NUTRICIONAL, NÚMERO DO LOTE, DATA DE VALIDADE, QUANTIDADE DO PRODUTO. O PRODUTO DEVERÁ APRESENTAR VALIDADE MÍNIMA DE 30 DIAS A PARTIR DA DATA DE ENTREGA NA UNIDADE REQUISITANTE.	0	False	3	Não se aplica	M	Material			3948576	13758842000159-1-000017/2024-000001	False				1600.0	2	Homologado	True	4	Sem benefício	Quilogramas	58000.0	36.25
False	False		1	Menor preço	2024-03-25T14:46:13	2024-03-05T15:22:45	CARNE BOVINA CHARQUEADA; DIANTEIRO. DE BOA QUALIDADE SALGADA, DE CONSISTÊNCIA FIRME, COM COR, CHEIRO E SABOR PRÓPRIOS, ISENTO DE SUJIDADES, PARASITAS E MATERIAIS ESTRANHOS, EMBALADA À VÁCUO, EM SACOS PLÁSTICOS TRANSPARENTES E ATÓXICOS, LIMPOS, NÃO VIOLADOS, RESISTENTES, QUE GARANTAM A INTEGRIDADE DO PRODUTO ATÉ O MOMENTO DO CONSUMO, CONTENDO 1KG, EMBALADOS EM CAIXA DE PAPELÃO LIMPA, ÍNTEGRA E RESISTENTE. A EMBALAGEM DEVERÁ CONTER EXTERNAMENTE OS DADOS DE IDENTIFICAÇÃO E PROCEDÊNCIA, INFORMAÇÃO NUTRICIONAL, NÚMERO DO LOTE, DATA DE VALIDADE, QUANTIDADE DO PRODUTO. O PRODUTO DEVERÁ APRESENTAR VALIDADE MÍNIMA DE 30 DIAS A PARTIR DA DATA DE ENTREGA NA UNIDADE REQUISITANTE.	0	False	3	Não se aplica	M	Material			3948577	13758842000159-1-000017/2024-000001	False				5000.0	2	Homologado	True	4	Sem benefício	Quilogramas	182500.0	36.5
False	False		1	Menor preço	2024-03-25T14:46:15	2024-03-05T15:22:45	CARNE BOVINA TIPO MÚSCULO; IN NATURA E CONGELADO, EMBALAGEM PLÁSTICA TRANSPARENTE, LIVRE DE PARASITAS E DE QUALQUER SUBSTÂNCIA NOCIVA, ODORES ESTRANHOS, PRAZO DE VALIDADE MÍNIMO 06 MESES A CONTAR DA DATA DE ENTREGA.	0	False	3	Não se aplica	M	Material			3948578	13758842000159-1-000017/2024-000001	False				800.0	2	Homologado	True	4	Sem benefício	Quilogramas	25216.0	31.52
False	False		1	Menor preço	2024-03-25T14:46:18	2024-03-05T15:22:45	CARNE SALGADA TIPO CORTE; COXÃO MOLE - CARNE DE SOL , ESTADO DE CONSERVAÇÃO: SECO(A) , APRESENTAÇÃO: PEDAÇO , ORIGEM: BOVINA	0	False	3	Não se aplica	M	Material			3948579	13758842000159-1-000017/2024-000001	False				3000.0	2	Homologado	True	4	Sem benefício	Quilogramas	117960.0	39.32
False	False		1	Menor preço	2023-12-19T07:04:28	2023-12-19T07:04:28	Psicologia - Terapia	0	False	3	Não se aplica	S	Serviço			1	00508903000188-1-002028/2024-000002	False				1.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UNIDADE	71868.96	71868.96
False	False		7	Não se aplica	2024-01-25T13:47:27	2024-01-25T13:47:27	CONTRATAÇÃO DE APRESENTAÇÃO ARTISTICA	0	False	3	Não se aplica	S	Serviço			1	14060602000149-1-000055/2024-000001	False				1.0	1	Em andamento	False	5	Não se aplica	show	50000.0	50000.0
False	False		1	Menor preço	2023-12-22T07:02:51	2023-12-22T07:02:51	Manutenção de Equipamentos de Cozinha Industrial	0	False	3	Não se aplica	S	Serviço			1	00394452000103-1-016831/2024-000005	False				12.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UNIDADE	38439.36	3203.28
